,feature,class
148,"[-4.0894684e+02  6.9967606e+01  8.5101528e+00  3.6865261e+01
 -2.1495018e+01  8.9930801e+00 -6.8648701e+00  1.0891976e+01
 -9.5073862e+00 -3.3736966e+00 -6.9394226e+00  3.0502206e-01
 -8.2818890e+00  6.2965312e+00 -2.1080611e+00  3.0539169e+00
 -2.2206733e+00  2.2715573e+00 -3.9326546e+00  1.8528364e+00
 -4.1593022e+00 -3.3866951e+00 -5.9960394e+00 -8.0803763e-03
 -6.4800115e+00 -3.7192664e+00 -8.4762257e-01 -1.1240906e+00
 -4.7972512e+00 -3.0648415e+00 -4.0477657e+00 -4.0496836e+00
  2.8270248e-01  6.9483101e-01  2.1011395e+00  7.3152184e+00
  6.3510556e+00  4.2863455e+00  3.3479965e+00 -2.4620420e-01]",Anger
149,"[-4.0407797e+02  7.7488716e+01  1.1391696e+01  3.6788307e+01
 -2.4782068e+01  9.8913898e+00 -3.6405330e+00  1.0978641e+01
 -1.1638816e+01 -2.8688500e+00 -5.2955232e+00  3.4699705e-01
 -7.9338527e+00  7.0399451e+00 -2.9731395e+00  8.9383930e-01
 -3.0916481e+00  3.0041447e+00 -4.7814612e+00  2.0918100e+00
 -3.0483882e+00 -4.4863272e+00 -4.5764194e+00 -8.8408738e-01
 -5.5108299e+00 -2.5405231e+00 -3.3508849e+00 -1.9197190e+00
 -5.7999992e+00 -3.1010115e+00 -3.3524389e+00 -4.4456692e+00
 -2.4825522e-01 -1.9142977e+00 -2.5179245e+00  3.3683476e+00
  4.2307062e+00  5.6369939e+00  7.4132862e+00  4.3931074e+00]",Anger
150,"[-4.3508243e+02  8.0842278e+01 -2.2997625e+00  3.7160995e+01
 -8.6285152e+00  1.8996834e+01 -9.1045189e+00  4.8860950e+00
 -7.0745883e+00  5.7675967e+00 -9.8027782e+00  3.0251067e+00
 -1.1766864e+01 -2.0628674e+00 -1.4101535e+00  3.4713514e+00
 -5.2669201e+00  1.8277626e+00  1.6320655e-01  6.2214220e-01
 -7.2971898e-01  1.5069780e+00 -6.4006643e+00 -3.6077781e+00
 -1.0134515e+01 -2.2499967e+00 -2.0186942e+00 -5.1717939e+00
 -5.5241241e+00 -1.5121205e+00 -4.4629164e+00  8.6462611e-01
  3.3597655e+00  3.0211129e+00  5.3758554e+00  8.6097984e+00
  7.2998066e+00  5.0328827e+00  1.0055361e+01  4.1361141e+00]",Anger
151,"[-4.4269495e+02  8.9847527e+01  1.1813062e+00  3.5922909e+01
 -5.7387557e+00  1.9421574e+01 -5.5453196e+00  9.2402017e-01
 -7.3728714e+00  4.8443451e+00 -8.4812298e+00  1.9570197e-01
 -7.2020636e+00 -1.6216284e+00 -5.1359386e+00  3.5064754e+00
 -9.9102396e-01 -2.0790005e+00  1.0262870e+00  1.9980689e+00
 -2.0846119e+00  4.1233585e-03 -3.9061279e+00 -6.5970340e+00
 -8.1638937e+00 -1.9984770e+00 -1.4972849e+00 -5.1791801e+00
 -3.8388877e+00 -3.5127218e+00 -3.2648728e+00  9.7410488e-01
  6.6679943e-01  1.7630808e+00  1.9464259e+00  3.0169835e+00
  2.4042323e+00 -6.5057093e-01  2.7552123e+00  2.8966691e+00]",Anger
152,"[-3.7833710e+02  6.8963806e+01 -1.7366800e+01  3.2124397e+01
 -2.0511262e+00  1.7994467e+01 -1.1171393e+01  8.0379397e-01
 -5.9149499e+00 -1.1257755e+00 -7.3389730e+00 -1.1773658e+00
 -1.7384901e+01  7.2141129e-01 -2.3240337e+00 -2.2526045e+00
 -3.1125059e+00 -2.0225291e+00 -1.4110149e+00  4.7614961e+00
 -2.7847819e+00 -2.4624696e-01 -6.7932906e+00 -1.2146921e+00
 -5.5712590e+00 -6.7604084e+00 -3.4188156e+00 -5.4662042e+00
 -5.1818976e+00 -4.7826500e+00 -6.7494173e+00 -5.2740407e+00
 -2.0348773e+00 -6.1559091e+00 -3.1082535e+00 -3.1043571e-01
 -1.9496597e-01  3.4188953e-01  4.7518811e+00  6.4028482e+00]",Anger
153,"[-464.1905       61.26344       7.542117     22.480246    -11.970121
    3.9551315    -4.1530223     8.124362    -15.932172      5.620024
   -7.018232      6.922345     -3.2757869     7.8423033    -2.74115
    4.573911     -4.676614      2.0578372    -3.0644653    -4.758817
   -4.7756186     0.886625     -2.693244      5.1374564     4.6978865
    7.7911186     8.161608     10.83292       4.053979      8.315142
    6.9805384     0.87725323    1.1073711     0.80249155    1.3335387
    2.4299664     2.6481965     0.7870821     2.3943455     0.872941  ]",Anger
154,"[-3.9075958e+02  7.4792679e+01 -1.4725749e+01  3.1737320e+01
 -2.7726367e+00  1.8620361e+01 -1.0228119e+01  3.1411345e+00
 -8.0785961e+00 -1.0628873e+00 -5.6371565e+00 -2.1216240e+00
 -1.6719919e+01  2.8496399e+00 -5.5356517e+00 -1.6987572e+00
 -1.0166184e+00 -1.8561155e+00 -6.8953414e+00  5.5796585e+00
 -3.3572681e+00 -1.5983462e+00 -6.6245594e+00  2.9620945e-01
 -6.8402085e+00 -4.6560750e+00 -2.3246872e+00 -6.2177811e+00
 -3.7152374e+00 -4.2812424e+00 -7.4713120e+00 -5.4230943e+00
 -3.7977147e+00 -7.1491756e+00 -3.0214632e+00 -7.3736382e-01
 -1.1604199e+00  1.6242303e-01  2.5446692e+00  4.1314611e+00]",Anger
155,"[-4.3797015e+02  8.0833710e+01  4.1593325e-01  3.2037182e+01
 -1.1827601e+01  1.2943947e+01 -1.1040450e+01  9.7537022e+00
 -4.4343448e+00  5.4466331e-01 -7.4135275e+00  4.8331513e+00
 -1.0146648e+01  8.5532904e+00 -4.8753252e+00  2.7826817e+00
 -3.2553804e+00  4.3660564e+00 -3.5729480e+00 -2.5880618e+00
 -5.2840734e+00  4.0440969e+00 -6.9459586e+00 -2.2996466e+00
 -7.0953898e+00 -2.4889946e+00 -2.6845212e+00 -1.4612874e-01
 -3.6404326e+00 -1.4386026e+00  9.2234179e-02  5.6643262e+00
  9.7625893e-01  2.3670902e+00  2.6082256e+00  5.3855753e+00
  2.1037359e+00  2.3705337e+00  2.5510683e+00  2.5952572e-01]",Anger
156,"[-2.7646500e+02  8.7436516e+01 -4.3203323e+01  4.5514610e+01
 -2.8875608e+01  6.7756081e+00 -2.1098612e+01 -3.6576195e+00
 -5.5704765e+00 -1.8830467e+01 -2.1374762e+00 -1.0383077e+01
 -6.0045007e-03 -5.5871277e+00  6.0282040e+00 -9.2869081e+00
  2.3689005e+00  6.3035078e+00 -3.3814340e+00  8.5680342e+00
 -1.8766859e+00  6.8025651e+00  5.2141862e+00  6.8928676e+00
  6.1372657e+00  1.9121099e+00  5.7945204e+00  4.2978125e+00
  4.0796032e+00 -1.0287116e+00  2.0657620e+00  8.4830129e-01
  3.3811657e+00  3.7247982e+00 -3.0003971e-01  8.6832631e-01
 -1.7040291e-01  1.7178031e+00  1.0176260e+00  7.7889293e-01]",Anger
157,"[-5.1326868e+02  6.4892509e+01 -1.9250629e+01  1.1510220e+01
 -4.5625205e+00  1.5717618e+00 -3.6920738e+00  2.7148719e+00
 -1.2764847e+01 -1.7696116e+00 -5.6988606e+00 -1.9776053e+00
 -4.9882884e+00 -3.0706251e-01 -4.8163066e+00  5.1485291e+00
 -5.3874435e+00 -3.4051707e+00 -3.1035390e+00 -1.3111666e+00
 -8.6313181e+00 -8.7643462e-01 -2.3509073e+00 -4.6231580e+00
 -8.9362085e-01 -9.2149004e-02 -2.8457720e+00 -4.3599927e-01
 -2.5894487e+00 -1.4941881e+00 -2.7892299e+00 -2.0551083e+00
 -2.0856366e+00 -2.6098404e+00 -1.3314599e+00 -1.9881146e+00
 -2.6545584e+00 -1.5656574e+00 -1.6523989e+00 -1.9554781e+00]",Anger
158,"[-4.2528537e+02  8.0166138e+01 -8.5400856e-01  3.5531231e+01
 -9.3497133e+00  1.3578811e+01 -1.0670043e+01  1.2282981e+01
 -7.6153498e+00  2.4101408e+00 -5.4381852e+00  3.5173457e+00
 -9.9660654e+00  1.0026974e+01 -7.1261153e+00  1.4552331e+00
 -3.0794985e+00  2.6038077e+00 -3.4211178e+00  2.6837910e-02
 -6.2257576e+00  3.0605633e+00 -7.7162910e+00 -2.5842710e+00
 -8.8611507e+00 -1.2043114e+00 -2.9735842e+00 -2.3413932e+00
 -3.8586621e+00 -1.2781615e+00 -1.4852098e-01  3.8271151e+00
 -3.3767396e-01  2.3938522e+00  1.8946245e+00  4.4874892e+00
  1.6635574e+00  2.9446163e+00  3.1321537e+00  7.2531897e-01]",Anger
159,"[-3.96147797e+02  7.21675186e+01 -2.65327334e+00  2.94043541e+01
 -1.44751425e+01  1.41223621e+01 -1.08024712e+01  9.60887814e+00
 -1.09639416e+01 -6.80856824e-01 -7.44666100e+00 -1.79907203e+00
 -1.07242317e+01  8.61771488e+00 -8.10334301e+00  1.49701133e-01
 -4.53222704e+00  9.06628013e-01 -5.10856247e+00  6.42576122e+00
 -6.65442419e+00  1.45770639e-01 -7.31688499e+00  2.28522086e+00
 -7.83992481e+00 -2.43119621e+00 -4.44895744e+00 -4.19865322e+00
 -5.62707567e+00 -2.99609160e+00 -5.28980923e+00 -2.94327068e+00
 -3.67970610e+00 -2.72226143e+00  2.30890989e+00  6.85370111e+00
  7.31881475e+00  5.79153872e+00  3.63243771e+00  2.73451233e+00]",Anger
160,"[-392.24857      73.815414     -7.4132204    30.024546    -10.135655
   14.577181    -12.2027025     5.355069     -8.59574      -3.1109931
   -8.069332      1.2465088   -10.039699      5.9069304    -6.276766
    1.1262815    -5.4884133    -0.54372513   -3.7018535     4.7454906
   -6.9764347     0.7120209    -6.3096805     1.5773197    -8.856885
   -1.7361993    -4.9796286    -3.2241964    -3.5861747    -3.0011172
   -5.649955     -3.7276418    -4.175571     -4.611116      0.7306854
    4.9884305     4.782315      5.714265      6.551858      6.092346  ]",Anger
161,"[-4.47300598e+02  1.21550606e+02  1.61515198e+01  2.60576801e+01
 -1.08146248e+01  9.66573811e+00 -9.82827473e+00  1.51111202e+01
 -1.20131283e+01 -3.59614223e-01 -2.71646309e+00  1.43991625e+00
 -8.71505260e+00  2.62033963e+00 -4.64946651e+00  2.83094794e-01
 -2.19099116e+00  8.41001034e-01 -5.09744120e+00 -2.13894629e+00
 -3.11640239e+00 -2.16528431e-01 -4.92598867e+00 -5.07601547e+00
 -9.96147060e+00 -2.92387938e+00 -9.02584374e-01 -2.11655760e+00
 -3.36322212e+00 -9.24886644e-01 -1.08758032e+00 -7.87545383e-01
  7.25749969e-01 -2.47008872e+00 -1.16637075e+00  1.19281662e+00
  2.90716529e-01 -2.04767084e+00 -7.40243137e-01 -2.00736189e+00]",Anger
162,"[-4.3780954e+02  1.1550256e+02  1.2486404e+01  3.1583954e+01
 -1.0217935e+01  9.1836081e+00 -8.5659962e+00  1.1456541e+01
 -1.0298784e+01  7.6380777e-01 -2.0033288e+00  8.4856874e-01
 -8.3701134e+00  1.4607316e+00 -7.8293285e+00  7.3599321e-01
 -2.1937528e-01  6.4800119e-01 -3.8710368e+00 -2.3603199e+00
 -4.8588052e-01 -1.7839218e+00 -3.7631958e+00 -5.8304768e+00
 -9.6883535e+00 -3.5992293e+00 -2.8076403e+00 -3.5111823e+00
 -6.3796520e+00 -1.8440082e+00 -5.5825955e-01 -3.0550802e-01
  4.1051634e-02 -1.3232454e+00 -1.0904719e+00  1.4848627e+00
  1.8926705e+00  5.4216826e-01  2.6994340e+00  6.0369831e-01]",Anger
163,"[-3.7956973e+02  1.1796608e+02  1.7287117e+00  2.1915573e+01
 -1.9322914e+01  2.9561770e+00 -8.3755817e+00  7.8798823e+00
 -9.4384794e+00 -1.0208447e+01 -3.4385827e+00 -5.8589368e+00
 -8.6214838e+00  7.6921117e-01 -6.8632274e+00 -2.4999497e+00
 -3.1899559e+00 -2.5382011e+00 -6.5037913e+00 -3.0847123e-01
 -2.8842797e+00 -2.9375238e+00 -5.7136765e+00 -3.2857842e+00
 -7.0128307e+00 -6.7055626e+00 -4.6318474e+00 -4.5498896e+00
 -5.5737228e+00 -4.7129478e+00 -5.1911159e+00 -5.9736843e+00
 -1.8563616e+00 -5.3589573e+00 -3.0237985e+00  2.4718266e+00
  2.4752145e+00 -8.3349496e-01  4.4062743e+00  1.8476284e+00]",Anger
164,"[-3.87598389e+02  1.09620888e+02  3.55820632e+00  2.87033787e+01
 -1.82699509e+01  5.08020210e+00 -1.22971430e+01  6.85392380e+00
 -1.18450365e+01 -5.36091137e+00 -4.28793430e+00 -5.23557901e+00
 -1.12681236e+01  2.70515943e+00 -8.28432846e+00 -4.06674242e+00
 -2.94841313e+00 -3.09835267e+00 -7.97767305e+00  3.84822972e-02
 -3.47187567e+00 -3.46190858e+00 -6.22101402e+00 -2.79851031e+00
 -9.78003502e+00 -5.73952389e+00 -3.83388591e+00 -3.24155402e+00
 -2.99191093e+00 -3.69985819e+00 -4.56027699e+00 -6.47817707e+00
 -1.53013241e+00 -6.33147573e+00 -5.80966282e+00 -2.55290890e+00
 -2.53527093e+00 -4.48607063e+00  1.57641482e+00  2.41778278e+00]",Anger
165,"[-4.5019531e+02  5.9137096e+01 -1.2659678e+01  2.7283913e+01
  5.5183954e+00  4.8073945e+00 -8.0801649e+00 -1.1514852e-01
 -1.4774046e+01 -1.0069170e-03 -1.5610952e+01  7.9449649e+00
 -2.3004735e+00  5.2459985e-01  2.3545909e+00 -4.1830453e-01
 -3.8856676e+00 -3.0356629e+00 -9.4940434e+00 -3.3802967e+00
 -8.8521242e+00 -6.8669701e-01 -2.8069274e+00  6.8900061e-01
  3.0600936e+00  8.1400328e+00  7.5056472e+00  1.6044909e+01
  9.0899382e+00  8.8785467e+00  4.3737373e+00  7.5068480e-01
  4.2617340e+00  3.2920351e+00  2.5208607e+00 -1.2034439e+00
  3.8600525e-01  2.0171866e+00  3.0335157e+00 -2.2563372e+00]",Anger
166,"[-4.51629242e+02  7.68664780e+01 -9.05437660e+00  2.14144306e+01
  6.19567013e+00  1.13560505e+01 -1.23152094e+01  9.23736668e+00
 -1.32285681e+01  3.23301220e+00 -1.43070831e+01  5.37571907e+00
 -9.42566013e+00  8.21576595e+00 -2.58816886e+00  1.50143087e+00
 -6.30965900e+00  1.62941909e+00 -5.28253317e+00 -1.63317871e+00
 -3.67520690e+00  7.94753933e+00 -1.98414254e+00  4.58327341e+00
  2.95928144e+00  5.11077738e+00  1.53890872e+00  3.86440325e+00
 -2.41272354e+00  5.73960114e+00  1.83483493e+00 -2.05540121e-01
  9.52592343e-02  2.67910004e-01  1.99008095e+00  2.63376236e+00
  1.72231054e+00  3.68537045e+00  2.02362680e+00  4.07462311e+00]",Anger
167,"[-2.9224966e+02  8.9182945e+01 -4.3917648e+01  4.6858665e+01
 -2.2957104e+01  8.9189672e+00 -1.8377462e+01 -2.8904135e+00
 -6.1574721e+00 -1.8977350e+01 -1.6960344e+00 -1.0361172e+01
 -7.1530229e-01 -4.1442280e+00  5.9409142e+00 -8.9328709e+00
 -1.8276349e-01 -1.1554868e+00 -9.5871782e+00  4.6668725e+00
 -2.7058752e+00  6.7356319e+00  3.0443256e+00  3.3420236e+00
  6.8780169e+00  4.7640886e+00  5.7351093e+00  4.3129354e+00
  6.3969994e+00  3.6930482e+00  4.3822207e+00  1.9259260e+00
  4.5920205e+00  3.8951690e+00  7.5957108e-01  1.8335433e+00
  1.0361779e+00  7.9510552e-01 -5.9035778e-01  9.3600196e-01]",Anger
168,"[-4.5692334e+02  4.9021214e+01 -1.6033161e+01  2.6669193e+01
  3.5506368e+00  2.6058517e+00 -1.1062776e+01  2.3127820e+00
 -1.3075612e+01  4.8945246e+00 -1.4300301e+01  9.4894228e+00
 -4.7835088e+00  4.5368772e+00  4.0270203e-01 -1.7786871e+00
 -7.5512681e+00 -1.6134684e+00 -9.9313135e+00 -5.8678681e-01
 -7.3303709e+00  8.4859037e+00  5.0889688e+00  1.2624566e+01
  1.5252399e+01  1.2400377e+01  5.9528022e+00  9.0691843e+00
 -5.7366782e-01  1.6806390e+00 -2.7265494e+00 -2.0081646e+00
  1.9213010e+00 -3.1902232e+00 -2.2682168e+00 -2.2737668e+00
  2.2568755e+00  1.9959067e+00 -1.0393679e+00 -2.7273312e+00]",Anger
169,"[-4.2716995e+02  2.5160036e+01 -2.8246231e+01  2.8544474e+00
 -1.2933137e+01 -1.4079525e+01 -5.7404966e+00 -1.7685347e+00
 -1.0638343e+01  3.2714140e+00 -1.1947722e+01 -1.5061573e+00
 -6.6227884e+00  2.7286291e-01  7.5455980e+00  8.6052341e+00
  7.0771627e+00  6.7241540e+00 -1.4844854e+00  7.4595088e-01
 -1.0378737e+00  8.7483549e-01 -1.6461931e+00  2.0362048e-01
 -3.3381186e+00  1.3386308e+00  4.9546546e-01 -1.1017337e+00
  2.0631947e-01  9.2414945e-01  2.9374208e+00  1.5713431e+00
 -8.3288950e-01 -1.5686166e+00 -5.6233689e-02  2.3970237e-01
  1.0033754e-01  2.1594232e-01  2.3712000e-01 -1.9787138e+00]",Anger
170,"[-4.1830698e+02  6.2917049e+01 -2.0343756e+01  3.0253881e+01
  6.6526804e+00  1.1615516e+00 -1.0897074e+01 -2.3009486e+00
 -1.5106513e+01  3.3863189e+00 -1.7729969e+01  8.4179382e+00
 -6.4762616e+00  2.1747942e+00  2.0061681e+00 -4.7419938e-01
 -3.6734712e+00 -9.2773527e-01 -8.3859816e+00  1.2722629e+00
 -8.6227293e+00 -1.1263436e+00 -4.7922611e+00  9.6437842e-02
  2.5518136e+00  5.9436975e+00  8.7043530e-01  8.9696331e+00
  2.8683629e+00  6.6616478e+00  5.4184570e+00  4.6908293e+00
  3.9626663e+00  7.4717140e+00  6.7956252e+00  3.9534049e+00
  1.0921526e+00 -1.6324373e+00  4.4022384e+00  3.4818573e+00]",Anger
171,"[-4.15302338e+02  5.74685440e+01 -1.63225040e+01  2.58191624e+01
  4.70564795e+00  6.97996855e-01 -1.31745710e+01 -2.18150091e+00
 -1.85657558e+01  2.40578818e+00 -1.58566990e+01  6.72465038e+00
 -5.13409853e+00  5.03202736e-01  2.40356803e+00 -5.28453887e-01
 -8.21423721e+00 -2.78705001e+00 -1.04328527e+01 -3.39630055e+00
 -9.21154881e+00 -1.20258987e+00  2.26467133e+00  1.10736208e+01
  1.29843578e+01  1.65814095e+01  1.14739685e+01  1.25049295e+01
  2.59772205e+00  2.05689281e-01 -2.33584881e+00  2.03240886e-01
  9.25171912e-01  2.15544057e+00 -2.43726730e+00 -2.83155024e-01
  3.67983270e+00  5.10988951e-01  1.67240548e+00 -3.20579767e+00]",Anger
172,"[-4.27399994e+02  7.51767960e+01 -1.99250431e+01 -6.32030439e+00
 -1.35558577e+01  1.02149706e+01 -1.55230055e+01  8.13066959e+00
 -1.75810127e+01  9.43798923e+00 -8.12008762e+00  7.74190044e+00
 -1.05880032e+01  1.05522573e+00  7.74663150e-01 -3.37604523e+00
 -6.95159912e+00 -3.53584003e+00 -1.05456953e+01 -2.15029836e+00
 -1.71550441e+00  5.42561960e+00  6.70156097e+00  8.57605648e+00
  3.44701195e+00  8.60955715e+00  3.36332393e+00  5.30329227e+00
  6.63194466e+00  3.12005806e+00  4.70522022e+00  4.41745329e+00
 -2.25660861e-01 -3.61579388e-01 -1.60536373e+00  4.97366786e-01
  2.02809191e+00 -5.22688508e-01 -7.94558048e-01  5.30465126e-01]",Anger
173,"[-4.2395810e+02  7.8475197e+01 -1.8579170e+01  4.6204495e-01
 -6.7419400e+00  6.7554626e+00 -7.7616882e+00  1.0542803e+01
 -1.5634146e+01  1.1711237e+01 -7.5500431e+00  1.2975742e+01
 -7.2050934e+00  7.7494961e-01  5.5729580e+00 -1.5082494e+00
 -6.4217625e+00  1.6054119e+00 -1.0991453e+01  3.8192596e+00
 -1.9705238e+00  5.1945524e+00  4.1488514e+00  5.3476982e+00
  2.2285988e+00  9.0078764e+00  4.3890967e+00  9.6454544e+00
  8.5007696e+00  3.9284551e+00  2.1761596e+00  3.2099953e+00
 -1.6077802e-01 -4.8987734e-01  2.1090191e-02  2.2516696e+00
  6.4597626e+00  7.3811493e+00  7.0109062e+00  4.9725800e+00]",Anger
174,"[-3.87782288e+02  6.46011581e+01 -2.37710552e+01 -3.69015241e+00
 -1.27785873e+01  3.44267821e+00 -1.00527449e+01  3.10121870e+00
 -2.44472466e+01  1.33111010e+01 -1.02705164e+01  8.27739525e+00
 -1.28704901e+01  1.13033426e+00  2.22874069e+00 -4.96956205e+00
 -7.37264776e+00  1.54958808e+00 -8.80487347e+00  2.31951094e+00
 -9.23426509e-01  1.66741097e+00  3.97092891e+00  8.58761501e+00
  5.94841290e+00  9.76508427e+00  3.74161005e+00  5.51512527e+00
  2.79551578e+00  6.24046147e-01 -5.03678024e-01  3.73917675e+00
  1.55434942e+00  1.53532732e+00  1.36956549e+00  2.07087708e+00
 -5.37199140e-01 -1.12960644e-01  3.57278132e+00  1.44466448e+00]",Anger
175,"[-4.1042889e+02  7.0685593e+01 -1.2508324e+01  3.7324085e+00
 -1.0013359e+01  9.9036694e+00 -8.2340546e+00  5.4988618e+00
 -2.0247051e+01  9.4738722e+00 -1.1104354e+01  1.4051291e+01
 -1.5041779e+01  1.1998487e+00  3.4659176e+00 -2.5727384e+00
 -5.1953969e+00  1.6460279e-01 -8.5575056e+00 -7.7584106e-01
 -6.6436224e+00 -2.0984256e+00 -6.5271263e+00 -3.5002303e-01
 -1.3203669e+00  3.0586722e+00 -5.7106823e-01  1.8568687e+00
  4.1343817e-01 -4.9444371e-01 -4.3726349e-01  5.2637213e-01
  2.9078043e+00  5.1365137e+00  9.0810938e+00  1.2116537e+01
  9.2151432e+00  7.8423433e+00  5.1212220e+00  7.2677243e-01]",Anger
176,"[-4.5099982e+02  5.7797432e+01 -5.2336698e+00  3.2620193e+01
  3.8298094e+00  4.6562228e+00 -7.8998127e+00  8.0149860e+00
 -1.4449639e+01 -1.4664493e+00 -1.3859788e+01  1.0433127e+01
 -7.5223866e+00  1.9974174e+00  6.1314707e+00 -6.6656590e-01
 -4.4130807e+00  3.3397331e+00 -1.1508032e+01 -3.1601911e+00
 -7.7200809e+00  3.7897699e+00  2.2954454e-01  7.7035937e+00
  5.3223443e+00  8.0395880e+00  2.9428241e+00  6.4058886e+00
  6.4271393e+00  9.4804888e+00  7.4283924e+00  6.2855449e+00
  2.0112183e+00 -1.8069267e-02  1.4058534e+00  4.7633820e+00
  1.4289900e+00  9.5449364e-01  1.0015035e+00  1.6908011e+00]",Anger
177,"[-4.3837930e+02  5.4009537e+01 -1.0747465e+01  3.4932789e+01
  7.3747020e+00  2.8393734e+00 -1.0373372e+01  5.2907476e+00
 -1.7559509e+01 -1.5638907e-02 -1.1169614e+01  1.0241187e+01
 -7.1270161e+00  5.3865213e+00  4.4612389e+00 -3.6102750e+00
 -6.5263882e+00  2.6890047e+00 -1.3039770e+01 -5.3985152e+00
 -1.0265071e+01 -2.9758832e-01 -3.9657753e+00  3.6971450e+00
  5.5814166e+00  9.4818239e+00  5.0593071e+00  1.0358754e+01
  6.8163667e+00  9.5742197e+00  6.0663013e+00  4.4321809e+00
  2.5444036e+00  1.4950062e+00  1.3811654e-01  2.1924312e+00
  2.0726800e+00  2.9657218e+00  2.6696656e+00 -1.0867575e+00]",Anger
178,"[-3.00189270e+02  7.78251801e+01 -3.89537811e+01  4.72818298e+01
 -2.51165371e+01  4.13313484e+00 -1.57627010e+01 -3.66536403e+00
 -9.71378040e+00 -1.94074059e+01 -2.53516483e+00 -1.09785852e+01
 -2.71793723e+00 -5.38058901e+00  6.18951750e+00 -9.71654510e+00
  5.50821781e-01  5.28708124e+00 -3.97941804e+00  8.58481884e+00
  5.56761265e+00  1.16241093e+01  3.44886231e+00  2.90121102e+00
  1.63460445e+00  1.90965807e+00  4.22825813e+00  1.00215055e-01
  3.68702912e+00 -3.97263467e-01  3.33008385e+00  1.03575349e+00
  8.10286343e-01  2.27877235e+00  1.02439765e-02  1.60902703e+00
  8.01331997e-01  2.41451049e+00  1.21943033e+00  1.74370003e+00]",Anger
179,"[-4.2807654e+02  5.2155846e+01 -1.0010699e+01  3.1372816e+01
  3.4348932e-01  6.4404049e+00 -9.6200180e+00  3.1746674e+00
 -1.7940247e+01  2.2292492e+00 -1.2140842e+01  7.4798717e+00
 -1.0190955e+01  1.7761056e+00  3.1944492e+00 -4.4724417e+00
 -7.3485541e+00  1.1495968e+00 -1.4585438e+01 -4.1442780e+00
 -4.2072167e+00  3.3151581e+00  5.4294767e+00  1.3539122e+01
  1.1858499e+01  1.2689295e+01  4.1023340e+00  3.8832233e+00
  9.4361514e-02  4.2134972e+00  4.5093918e+00  2.6265697e+00
  1.5229556e-01  2.3806095e+00 -6.3913751e-01  5.8253121e+00
  7.9998279e-01 -5.5461985e-01  1.4566820e+00 -1.0023696e+00]",Anger
180,"[-4.3865100e+02  6.4849602e+01 -1.1004467e+01  2.2748619e+01
  8.8824873e+00  7.7878776e+00 -1.0015213e+01  6.8150525e+00
 -9.6818609e+00 -8.5027975e-01 -1.2257231e+01  4.6538758e+00
 -6.5779715e+00  7.2217884e+00 -1.6602830e+00  2.2138499e-01
 -3.6183507e+00  1.3552419e+00 -3.4079106e+00 -6.3260355e+00
 -5.8356228e+00 -2.2611034e-01 -8.3440342e+00 -1.2024647e+00
  1.3713388e+00  5.2812200e+00  6.9341435e+00  8.6247997e+00
  3.4450867e+00  6.1242490e+00  3.7265601e+00  3.3247700e+00
  5.3520451e+00  2.6164513e+00  4.4425821e+00  3.0451691e+00
  4.4450564e+00  5.1872292e+00  2.5250623e+00  2.0851128e+00]",Anger
181,"[-4.7661401e+02  3.8733406e+01 -2.1795006e+01  4.2851982e-01
 -1.5919839e+00 -2.2600644e+00 -8.6776028e+00  2.4136593e+00
 -1.5953946e+01  3.9365060e+00 -1.9292768e+00  1.5803878e+00
 -5.3524923e-01  1.5942726e+00 -2.7222116e+00  3.5985115e+00
 -5.7973781e+00 -1.5549473e+00 -4.4252114e+00 -1.3673985e+00
 -3.5185144e+00  2.9937232e-01 -1.5160058e+00  1.9289297e+00
  4.9817491e+00  7.0849442e+00  5.9243970e+00  4.5361285e+00
  3.3569512e+00  2.5670233e+00  2.4509695e+00  2.2513168e+00
  2.8562186e+00  1.4166580e+00  1.3681474e+00  7.3817277e-01
  1.7836171e+00  5.2098489e-01  1.2597164e+00  1.0695467e+00]",Anger
182,"[-4.19661102e+02  2.98230057e+01 -3.60465927e+01  8.60634041e+00
 -1.28088980e+01 -1.89003353e+01 -6.49913263e+00 -5.50420642e-01
 -1.06661062e+01  1.69661641e+00 -1.23949175e+01 -5.35737574e-01
 -9.95507145e+00 -3.94441390e+00  1.41144252e+00 -3.21805835e-01
  5.09947062e+00  1.44503489e+01  5.76266003e+00  8.05985451e+00
 -8.26670110e-01  4.33706254e-01 -4.28257704e-01  3.99481440e+00
 -3.03650761e+00 -9.16629359e-02 -4.75320625e+00 -5.02707481e-01
  1.77696764e+00 -1.54872239e+00 -2.70825434e+00  8.20964634e-01
  1.48104870e+00  1.88293612e+00  7.20947683e-01  2.24521804e+00
  1.22878242e+00 -3.13811326e+00 -1.57032239e+00  1.77173984e+00]",Anger
